Policy ID,Policy Type,Scope,Target Type,Target Value,Category Name,Node Type,Status,Projects,Created By,Created At
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.cockpitTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.coda,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.codaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.coinGecko,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.coinGeckoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.contentful,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.contentfulTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.convertKit,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.convertKitTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.convertKitTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.copper,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.copperTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.copperTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.crateDb,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.crateDbTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.customerIo,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.customerIoTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.customerIoTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.deepL,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.deepLTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.demio,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.demioTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dhl,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dhlTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.discourse,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.discourseTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dropbox,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dropboxTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dropcontact,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.dropcontactTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.egoi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.egoiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.emelia,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.emeliaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.emeliaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.erpNext,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.erpNextTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.figmaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.filemaker,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.filemakerTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.flow,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.flowTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.formIoTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.formstackTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshdesk,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshdeskTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshservice,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshserviceTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshworksCrm,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.freshworksCrmTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.getResponse,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.getResponseTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.getResponseTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ghost,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ghostTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.gong,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.gongTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.gotify,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.gotifyTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.goToWebinar,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.goToWebinarTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.grist,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.gristTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hackerNews,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hackerNewsTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.haloPSA,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.haloPSATool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.harvest,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.harvestTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.helpScout,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.helpScoutTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.helpScoutTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.highLevel,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.highLevelTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.homeAssistant,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.homeAssistantTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hubspot,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hubspotTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hubspotTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.humanticAi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.humanticAiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hunter,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.hunterTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.intercom,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.intercomTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.invoiceNinja,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.invoiceNinjaTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.invoiceNinjaTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.iterable,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.iterableTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.jinaAi,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.jinaAiTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.jotFormTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.jwt,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.jwtTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.keap,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.keapTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.keapTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.koBoToolbox,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.koBoToolboxTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.koBoToolboxTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ldap,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.ldapTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lemlist,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lemlistTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lemlistTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.line,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.linear,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.linearTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.linearTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lineTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lingvaNex,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.lingvaNexTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.loneScale,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.loneScaleTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.loneScaleTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.magento2,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.magento2Tool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailcheck,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailcheckTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailchimp,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailchimpTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailchimpTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailerLite,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailerLiteTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailerLiteTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailgun,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailgunTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailjet,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailjetTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mailjetTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mandrill,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mandrillTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.marketstack,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.marketstackTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mautic,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mauticTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mauticTrigger,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.medium,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.mediumTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.messageBird,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.messageBirdTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.metabase,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
xxQ7dpvL7pPX1wOS,block,global,category,general-block,Blocked External,n8n-nodes-base.metabaseTool,Blocked,All (Global),tzaci.shaiovitch@amdocs.com,2026-01-25 13:55:39.629+00
